DateTime,Return1,Return5,SmaNorm,RSI14,DeltaRSI,ATR14,StdDev20,ZClose,VolZ,BodyToRange,IntraBarPos,UpperWick,LowerWick,Close
20250606 130000,-0.000264,-0.002066,0.001569,48.434558,-1.034636,45.240779,45.120220,-0.756590,-0.148222,0.109091,0.604545,15.750000,33.250000,21755.250000
20250606 131500,0.000379,-0.001951,0.001376,50.048802,1.614245,44.062866,38.492765,-0.777744,-0.648435,0.286957,0.921739,2.250000,18.250000,21763.500000
20250606 133000,0.001125,-0.001697,0.000496,54.594646,4.545844,44.254804,28.575107,-0.378389,-0.542332,0.529412,0.673797,15.250000,6.750000,21788.000000
20250606 134500,0.001181,0.001101,-0.000589,58.834916,4.240269,43.093747,28.060470,0.457940,-0.875489,0.900000,0.918182,2.250000,0.500000,21813.750000
20250606 140000,0.000355,0.002776,-0.000806,60.044327,1.209411,41.140622,26.850079,0.655026,-1.009242,0.492063,0.666667,5.250000,2.750000,21821.500000
20250606 141500,0.001294,0.004334,-0.001930,64.175953,4.131626,40.559149,27.824705,1.515290,-0.441547,0.833333,0.856061,4.750000,0.750000,21849.750000
20250606 143000,-0.000252,0.003703,-0.001572,62.814105,-1.361848,39.537067,28.830136,1.191028,-0.529182,0.228571,0.219048,14.500000,5.750000,21844.250000
20250606 144500,-0.000160,0.002418,-0.001410,61.913710,-0.900395,39.516562,28.869707,1.066862,0.346895,0.095541,0.165605,29.000000,6.500000,21840.750000
20250606 150000,-0.000263,0.000974,-0.001159,60.382373,-1.531337,38.443951,28.615760,0.884565,-0.760859,0.214286,0.336735,11.000000,8.250000,21835.000000
20250606 151500,-0.000321,0.000298,-0.000858,58.485886,-1.896487,37.501526,28.287464,0.661954,-0.771933,0.257426,0.227723,13.000000,5.750000,21828.000000
20250606 153000,-0.000894,-0.001890,0.000090,53.449653,-5.036233,37.019274,27.725921,-0.070782,-0.302733,0.626016,0.317073,1.750000,9.750000,21808.500000
20250606 154500,0.000034,-0.001604,0.000013,53.615094,0.165441,36.089326,27.440877,-0.010477,-0.451850,0.041667,0.729167,6.500000,16.500000,21809.250000
20250606 160000,-0.000917,-0.002361,0.000861,48.649703,-4.965391,36.672231,27.672075,-0.677578,2.643164,0.451977,0.107345,19.500000,4.750000,21789.250000
20250606 161500,0.000424,-0.001673,0.000338,50.913935,2.264232,35.570643,26.653503,-0.276230,-0.392145,0.447059,0.858823,3.000000,8.750000,21798.500000
20250606 163000,0.000493,-0.000859,-0.000111,53.481129,2.567194,34.583454,26.409764,0.091822,-1.982672,0.505747,0.551724,9.750000,1.000000,21809.250000
20250606 164500,0.000046,0.000080,-0.000134,53.723587,0.242458,32.506065,26.375190,0.110900,-1.892014,0.272727,0.318182,3.750000,0.250000,21810.250000
20250606 170000,-0.000034,0.000011,-0.000092,53.498374,-0.225213,31.059203,26.377429,0.075822,-1.596339,0.040816,0.673469,3.500000,8.250000,21809.500000
20250608 181500,-0.002180,-0.001251,0.001946,41.603165,-11.895209,33.037117,27.821687,-1.522194,-1.339825,0.634043,0.000000,21.500000,0.000000,21762.000000
20250608 183000,-0.000092,-0.001768,0.001970,41.187903,-0.415262,32.677323,29.317601,-1.462006,-1.339009,0.044643,0.633929,9.000000,17.750000,21760.000000
20250608 184500,-0.000851,-0.003111,0.002778,37.462923,-3.724980,32.521800,30.971204,-1.949795,-1.235430,0.606557,0.278689,3.500000,8.500000,21741.500000
20250608 190000,0.000000,-0.003157,0.002746,37.462923,0.000000,31.377386,32.129776,-1.858089,-1.131776,0.060606,0.681818,4.250000,11.250000,21741.500000
20250608 191500,0.000184,-0.002939,0.002520,38.849712,1.386789,31.136144,33.400187,-1.640709,-0.954488,0.125000,0.696429,8.500000,16.000000,21745.500000
20250608 193000,0.000368,-0.000391,0.002072,41.637265,2.787553,29.947848,34.850314,-1.293389,-0.985108,0.603448,0.724138,4.000000,1.750000,21753.500000
20250608 194500,0.000253,-0.000046,0.001693,43.542734,1.905469,28.630144,35.690972,-1.032124,-0.942255,0.456522,0.673913,3.750000,2.500000,21759.000000
20250608 200000,0.000138,0.000942,0.001418,44.605112,1.062378,27.942277,35.907039,-0.859511,-0.766612,0.065789,0.421053,11.000000,6.750000,21762.000000
20250608 201500,0.000804,0.001746,0.000452,50.461184,5.856072,27.910686,33.527545,-0.293788,-0.671147,0.581818,0.854545,4.000000,7.500000,21779.500000
20250608 203000,-0.000942,0.000621,0.001199,44.523386,-5.937798,27.917065,31.643056,-0.824430,-0.616545,0.741071,0.178571,2.250000,5.000000,21759.000000
20250608 204500,-0.000448,-0.000195,0.001437,41.992486,-2.530900,27.476561,29.827051,-1.048126,-0.537956,0.459770,0.206897,7.250000,4.500000,21749.250000
20250608 210000,-0.000011,-0.000460,0.001251,41.926675,-0.065811,26.210378,27.791554,-0.979164,-0.584088,0.102564,0.358974,5.250000,3.500000,21749.000000
20250608 211500,0.000092,-0.000506,0.000982,42.700339,0.773664,25.213208,25.597543,-0.834553,-0.508229,0.183673,0.918367,1.000000,9.000000,21751.000000
20250608 213000,-0.000402,-0.001712,0.001233,40.178419,-2.521920,24.483693,24.986071,-1.072598,-0.476383,0.568965,0.431034,0.000000,6.250000,21742.250000
20250608 214500,-0.000230,-0.001000,0.001297,38.769341,-1.409078,23.609858,24.106094,-1.169829,-0.398568,0.387755,0.469388,1.750000,5.750000,21737.250000
20250608 220000,0.000253,-0.000299,0.000937,41.211705,2.442364,22.655582,23.940356,-0.851073,-0.527809,0.512195,0.560976,4.500000,0.500000,21742.750000
20250608 221500,-0.000138,-0.000425,0.000940,40.268195,-0.943511,22.519469,23.005689,-0.888367,-0.167387,0.120482,0.216867,13.750000,4.500000,21739.750000
20250608 223000,-0.000656,-0.001173,0.001404,36.046666,-4.221529,22.232364,21.249265,-1.435344,-0.133581,0.716216,0.189189,1.750000,3.500000,21725.500000
20250608 224500,0.000380,-0.000391,0.000848,39.970376,3.923711,22.072910,17.734165,-1.038955,-0.396679,0.412500,0.887500,2.250000,9.500000,21733.750000
20250608 230000,0.000345,0.000184,0.000346,43.371784,3.401407,21.585559,12.021459,-0.624924,-1.510254,0.426229,0.819672,2.750000,6.000000,21741.250000
20250608 231500,-0.000506,-0.000575,0.000779,39.808993,-3.562791,21.097305,12.262519,-1.380222,-1.096225,0.728814,0.220339,0.750000,3.250000,21730.250000
20250608 233000,-0.000127,-0.000564,0.000831,38.947625,-0.861368,20.251069,12.603968,-1.432089,-1.830847,0.351351,0.162162,4.500000,1.500000,21727.500000
20250608 234500,0.000368,0.000460,0.000449,42.823478,3.875853,19.518850,12.767145,-0.763679,-1.554760,0.769231,0.794872,2.000000,0.250000,21735.500000
20250609 000000,0.000368,0.000449,0.000085,46.482343,3.658866,18.963932,12.745195,-0.145153,-1.090630,0.702128,0.702128,3.500000,0.000000,21743.500000
20250609 001500,0.000345,0.000448,-0.000247,49.730165,3.247821,18.716508,12.804662,0.419769,-0.860182,0.451613,0.983871,0.250000,8.250000,21751.000000
20250609 003000,-0.000563,0.000391,0.000282,44.933645,-4.796519,18.629615,12.754527,-0.481202,-0.265024,0.714286,0.214286,1.250000,3.750000,21738.750000
20250609 004500,-0.000161,0.000357,0.000389,43.638574,-1.295071,18.281071,12.488144,-0.676642,-0.870828,0.200000,0.290909,7.000000,4.000000,21735.250000
20250609 010000,0.000540,0.000529,-0.000186,48.957327,5.318752,18.189566,11.797934,0.343280,-0.995626,0.705882,0.779412,3.750000,1.250000,21747.000000
20250609 011500,-0.000299,-0.000138,0.000023,46.351465,-2.605862,18.247454,8.300226,-0.060239,-0.329715,0.302632,0.605263,1.750000,11.500000,21740.500000
20250609 013000,0.000149,-0.000333,-0.000162,47.846234,1.494769,17.854779,7.245031,0.484815,-0.469156,0.235294,0.627451,4.750000,5.000000,21743.750000
20250609 014500,-0.000207,0.000023,0.000022,45.937702,-1.908532,17.508009,6.944636,-0.070198,-0.450587,0.307692,0.403846,3.750000,5.250000,21739.250000
20250609 020000,0.000322,0.000506,-0.000306,49.323992,3.386290,17.364579,6.785278,0.980063,-0.320240,0.435484,0.838710,2.500000,6.250000,21746.250000
20250609 021500,-0.000333,-0.000368,0.000000,46.103043,-3.220950,17.409967,6.260990,0.000000,0.776910,0.430556,0.388889,3.250000,7.000000,21739.000000
20250609 023000,0.000126,0.000057,-0.000128,47.503392,1.400349,16.898540,6.248950,0.444075,-1.065979,0.268293,0.780488,2.250000,5.250000,21741.750000
20250609 024500,0.000241,0.000149,-0.000347,50.165429,2.662037,16.673645,6.471705,1.164685,-0.221285,0.327273,1.000000,0.000000,9.250000,21747.000000
20250609 030000,0.000885,0.001241,-0.001177,58.479305,8.313876,17.179099,8.708643,2.941043,2.818982,0.810526,0.926316,1.750000,2.750000,21766.250000
20250609 031500,-0.000138,0.000781,-0.000985,56.886519,-1.592786,17.344877,9.999336,2.143892,2.821299,0.166667,0.410256,8.250000,8.000000,21763.250000
20250609 033000,-0.000161,0.000954,-0.000746,55.004245,-1.882274,17.320243,9.991840,1.623825,1.394719,0.176471,0.573529,4.250000,9.750000,21759.750000
20250609 034500,0.001033,0.001861,-0.001666,63.390475,8.386230,17.690226,12.812494,2.833172,1.645717,0.987952,1.000000,0.000000,0.250000,21782.250000
20250609 040000,0.000562,0.002182,-0.002105,66.996985,3.606510,17.980210,16.547559,2.773067,1.572206,0.597701,0.862069,3.000000,5.750000,21794.500000
20250609 041500,-0.000470,0.000827,-0.001512,61.534571,-5.462414,17.892338,17.696729,1.861220,2.577831,0.582090,0.059701,6.000000,1.000000,21784.250000
20250609 043000,-0.000562,0.000402,-0.000848,55.690598,-5.843973,18.614313,17.357145,1.063683,1.071613,0.446429,0.205357,9.750000,5.750000,21772.000000
20250609 044500,-0.000540,0.000023,-0.000252,50.715348,-4.975250,18.356148,16.903384,0.323900,0.475162,0.816667,0.183333,0.000000,2.750000,21760.250000
20250609 050000,0.001469,0.000459,-0.001608,60.947718,10.232369,19.884281,18.537677,1.890070,1.742294,0.791139,0.803797,7.750000,0.500000,21792.250000
20250609 051500,-0.000252,-0.000356,-0.001274,58.692220,-2.255498,19.874689,19.548497,1.419546,-0.128225,0.278481,0.632911,1.750000,12.500000,21786.750000
20250609 053000,0.000115,0.000229,-0.001272,59.427210,0.734991,19.722926,20.025437,1.384489,-0.412203,0.070423,0.901408,1.750000,14.750000,21789.250000
20250609 054500,-0.000092,0.000700,-0.001061,58.529982,-0.897229,18.903431,19.819892,1.166757,-1.069741,0.181818,0.333333,4.000000,2.750000,21787.250000
20250609 060000,-0.000344,0.000896,-0.000642,55.166354,-3.363628,18.553186,19.689857,0.710391,-1.099413,0.535714,0.107143,5.000000,1.500000,21779.750000
20250609 061500,0.000321,-0.000252,-0.000857,57.614665,2.448311,18.549387,19.299142,0.967660,-0.724543,0.391892,0.770270,4.250000,7.000000,21786.750000
20250609 063000,-0.000390,-0.000390,-0.000388,53.774544,-3.840121,18.278002,18.576127,0.454885,-0.642440,0.677966,0.152542,2.500000,2.250000,21778.250000
20250609 064500,-0.000092,-0.000597,-0.000211,52.881422,-0.893122,17.829573,17.235574,0.266890,-0.889584,0.062500,0.125000,9.750000,1.500000,21776.250000
20250609 070000,-0.000046,-0.000551,-0.000099,52.412690,-0.468733,17.788175,16.228139,0.132486,0.067158,0.072464,0.695652,4.000000,12.000000,21775.250000
20250609 071500,0.000402,0.000195,-0.000397,56.081009,3.668319,17.999734,14.355835,0.602542,0.667360,0.457831,0.481928,10.750000,0.500000,21784.000000
20250609 073000,0.000356,0.000229,-0.000638,59.089115,3.008106,18.303325,12.523578,1.109906,2.500289,0.314607,0.348315,14.500000,0.750000,21791.750000
20250609 074500,0.000837,0.001457,-0.001330,65.143505,6.054390,19.460230,12.288714,2.359889,2.123685,0.514493,0.586957,14.250000,2.500000,21810.000000
20250609 080000,0.000034,0.001583,-0.001262,65.370315,0.226810,19.302356,13.395405,2.054809,0.212332,0.014493,0.449275,9.500000,7.500000,21810.750000
20250609 081500,-0.000608,0.001021,-0.000576,58.169023,-7.201292,19.530759,12.912899,0.972864,0.698283,0.644444,0.088889,6.000000,2.000000,21797.500000
20250609 083000,0.000390,0.001009,-0.000860,61.127448,2.958426,19.903562,12.322997,1.521545,0.791208,0.373737,0.606061,9.750000,5.750000,21806.000000
20250609 084500,0.000252,0.000906,-0.001045,62.953200,1.825752,19.535451,13.336809,1.708617,0.671339,0.406780,0.796610,3.000000,5.750000,21811.500000
20250609 090000,-0.000665,-0.000596,-0.000374,55.546189,-7.407011,19.675776,13.402023,0.609050,0.568562,0.744186,0.127907,2.750000,2.750000,21797.000000
20250609 091500,0.000459,-0.000172,-0.000781,59.118647,3.572458,19.573935,13.919837,1.223075,0.667901,0.520548,0.602740,7.250000,1.500000,21807.000000
20250609 093000,-0.000424,0.000011,-0.000298,54.736737,-4.381910,19.515082,13.378031,0.484937,3.116547,0.453333,0.133333,7.750000,2.500000,21797.750000
20250609 094500,-0.000115,-0.000493,-0.000103,53.580808,-1.155929,22.710433,11.340876,0.197295,4.305505,0.035019,0.692607,17.500000,44.500000,21795.250000
20250609 100000,-0.000402,-0.001147,0.000286,49.630309,-3.950499,24.177545,11.429102,-0.544662,1.995458,0.208092,0.231214,24.250000,10.000000,21786.500000
20250609 101500,0.002888,0.002406,-0.002455,67.951873,18.321564,27.039864,16.738144,3.204507,1.526157,0.972763,0.980545,1.250000,0.500000,21849.500000
20250609 103000,0.000160,0.002107,-0.002469,68.634460,0.682587,27.019159,20.761834,2.598518,1.161464,0.140187,0.504673,13.250000,9.750000,21853.000000
20250609 104500,0.000240,0.002772,-0.002546,69.677722,1.043262,28.142790,24.222330,2.297467,1.502822,0.134503,0.239766,32.500000,4.500000,21858.250000
20250609 110000,-0.000721,0.002166,-0.001683,62.916699,-6.761023,28.400448,25.107205,1.464221,0.674016,0.472441,0.385827,4.500000,12.250000,21842.500000
20250609 111500,0.000423,0.002990,-0.001957,65.060949,2.144250,28.496845,26.601513,1.607521,0.330011,0.310924,0.403361,17.750000,2.750000,21851.750000
20250609 113000,-0.001248,-0.001145,-0.000605,54.975884,-10.085066,29.282784,25.827989,0.511073,0.512812,0.696203,0.291139,0.500000,11.500000,21824.500000
20250609 114500,0.000286,-0.001019,-0.000766,56.636174,1.660291,28.816157,24.842491,0.673242,0.002234,0.252747,0.450549,12.500000,4.500000,21830.750000
20250609 120000,0.000343,-0.000915,-0.000965,58.608662,1.972488,28.740003,23.693762,0.889475,-0.103451,0.225225,0.684685,8.750000,12.750000,21838.250000
20250609 121500,-0.000263,-0.000458,-0.000591,56.487234,-2.121428,29.115717,22.632444,0.569978,0.154695,0.198529,0.500000,10.250000,17.000000,21832.500000
20250609 123000,-0.000115,-0.000996,-0.000389,55.545833,-0.941401,28.643166,21.799007,0.389353,-0.513174,0.100000,0.511111,8.750000,11.500000,21830.000000
20250609 124500,0.001225,0.001477,-0.001505,62.707504,7.161672,28.668654,22.917024,1.435614,-0.469943,0.870690,0.931034,2.000000,1.750000,21856.750000
20250609 130000,0.000617,0.001808,-0.001986,65.709884,3.002379,29.013750,24.807396,1.750486,0.119211,0.388060,0.559701,14.750000,5.750000,21870.250000
20250609 131500,-0.000389,0.001076,-0.001451,62.308458,-3.401425,28.994911,24.961505,1.270456,-0.230289,0.295652,0.304348,11.500000,8.750000,21861.750000
20250609 133000,-0.000149,0.001190,-0.001182,61.008089,-1.300370,29.959560,25.055972,1.031191,0.231607,0.064706,0.570588,15.500000,24.250000,21858.500000
20250609 134500,0.000686,0.001991,-0.001725,64.672661,3.664572,29.944591,26.061163,1.448036,-0.614436,0.521008,0.974790,0.750000,13.500000,21873.500000
20250609 140000,-0.000286,0.000480,-0.001279,62.055662,-2.616999,29.037835,25.323766,1.104693,-0.789707,0.333333,0.347826,5.500000,6.000000,21867.250000
20250609 141500,-0.000034,-0.000171,-0.001109,61.732838,-0.322823,28.142275,24.847912,0.975937,-1.008801,0.060606,0.590909,5.750000,9.750000,21866.500000
20250609 143000,-0.000057,0.000160,-0.000898,61.161758,-0.571080,27.292827,23.096875,0.849682,-1.025248,0.030769,0.430769,8.750000,7.000000,21865.250000
20250609 144500,-0.000595,-0.000286,-0.000173,55.419755,-5.742003,27.343339,20.016384,0.188595,-0.415508,0.473214,0.383929,4.000000,10.750000,21852.250000
20250609 150000,0.000778,-0.000194,-0.000761,60.625562,5.205807,27.425958,14.596976,1.139791,-0.494508,0.587719,0.649123,10.000000,1.750000,21869.250000
20250609 151500,-0.000423,-0.000332,-0.000314,56.742858,-3.882704,26.752675,14.664258,0.467975,-0.583250,0.541667,0.152778,5.500000,2.750000,21860.000000
20250609 153000,-0.000160,-0.000457,-0.000146,55.299705,-1.443153,25.948913,14.682446,0.217096,-0.046787,0.193548,0.693548,1.750000,10.750000,21856.500000
20250609 154500,-0.000904,-0.001304,0.000709,47.896959,-7.402746,26.131133,15.063714,-1.028133,1.151856,0.701754,0.052632,7.000000,1.500000,21836.750000
20250609 160000,-0.000836,-0.001546,0.001491,42.266466,-5.630493,27.478910,16.662697,-1.952715,3.901455,0.416667,0.100000,21.750000,4.500000,21818.500000
20250609 161500,-0.000665,-0.002988,0.002048,38.403676,-3.862790,27.533987,19.558790,-2.282861,0.300609,0.504425,0.256637,6.750000,7.250000,21804.000000
20250609 163000,0.000126,-0.002439,0.001881,39.532373,1.128697,26.370845,20.985185,-1.954355,-1.371206,0.200000,0.844444,1.750000,7.250000,21806.750000
20250609 164500,0.000401,-0.001878,0.001444,43.104761,3.572388,25.272928,21.848770,-1.441729,-1.339626,0.795454,0.886364,1.250000,1.000000,21815.500000
20250609 170000,0.000309,-0.000664,0.001098,45.766607,2.661846,24.235576,22.439446,-1.067317,-1.238449,0.627907,0.906977,1.000000,3.000000,21822.250000
20250609 181500,0.000641,0.000813,0.000464,50.897784,5.131177,24.325892,22.339633,-0.453790,-1.125252,0.510417,0.520833,11.500000,0.250000,21836.250000
20250609 183000,-0.000126,0.001352,0.000598,49.899091,-0.998693,23.374042,22.223984,-0.587766,-1.174723,0.295455,0.068182,7.000000,0.750000,21833.500000
20250609 184500,-0.000240,0.000985,0.000774,47.964177,-1.934914,22.418754,22.437758,-0.752638,-1.070935,0.550000,0.300000,1.500000,3.000000,21828.250000
20250609 190000,-0.000137,0.000447,0.000808,46.846308,-1.117869,21.228128,22.059787,-0.799532,-1.003575,0.565217,0.347826,0.500000,2.000000,21825.250000
20250609 191500,0.000172,0.000309,0.000561,48.463218,1.616910,20.229691,21.812984,-0.561592,-0.906845,0.344828,0.517241,3.500000,1.250000,21829.000000
20250609 193000,0.000275,-0.000057,0.000232,51.029991,2.566773,19.409713,21.482566,-0.236238,-0.838285,0.771428,0.800000,1.750000,0.250000,21835.000000
20250609 194500,-0.000069,0.000000,0.000210,50.354786,-0.675205,18.416162,20.094791,-0.227671,-0.776799,0.227273,0.227273,3.000000,1.250000,21833.500000
20250609 200000,-0.000046,0.000195,0.000176,49.880939,-0.473847,17.582865,18.967781,-0.202317,-0.718788,0.259259,0.148148,4.000000,1.000000,21832.500000
20250609 201500,-0.000710,-0.000378,0.000773,43.109423,-6.771516,17.684089,18.079248,-0.932699,-0.552629,0.842105,0.092105,1.250000,1.750000,21817.000000
20250609 203000,0.001122,0.000572,-0.000404,53.788235,10.678812,18.492368,16.706492,0.528238,-0.538086,0.810345,0.879310,3.500000,2.000000,21841.500000
20250609 204500,0.000778,0.001076,-0.001167,59.472794,5.684559,18.742913,17.122988,1.489956,-0.492447,0.772727,0.954545,1.000000,4.000000,21858.500000
20250609 210000,0.000252,0.001396,-0.001430,61.138367,1.665573,18.457705,16.597232,1.884350,-0.381449,0.355932,0.389830,9.000000,0.500000,21864.000000
20250609 211500,0.000686,0.002128,-0.002072,65.323984,4.185617,18.300012,18.559044,2.442205,-0.408672,0.938461,1.000000,0.000000,1.000000,21879.000000
20250609 213000,0.002864,0.005702,-0.004731,76.652728,11.328744,21.867868,29.736013,3.491137,0.182254,0.930403,0.930403,4.750000,0.000000,21941.750000
20250609 214500,0.000718,0.005297,-0.005170,78.547199,1.894471,22.252306,39.528068,2.872010,0.144244,0.587156,0.587156,11.250000,0.000000,21957.500000
20250609 220000,0.000398,0.004917,-0.005230,79.540453,0.993254,21.930713,47.148732,2.436704,-0.075741,0.464789,0.605634,7.000000,2.500000,21966.250000
20250609 221500,-0.000285,0.004381,-0.004592,76.805042,-2.735410,21.524948,51.381981,1.962507,0.150219,0.369231,0.507692,2.000000,8.250000,21960.000000
20250609 223000,-0.000581,0.003115,-0.003694,71.409844,-5.395198,21.380308,53.304542,1.520743,-0.075520,0.653846,0.038462,6.000000,0.750000,21947.250000
20250609 224500,0.000228,0.000478,-0.003609,72.233569,0.823725,20.656715,55.104441,1.437724,-0.375688,0.466667,0.711111,3.250000,2.750000,21952.250000
20250609 230000,-0.000171,-0.000410,-0.003151,70.590862,-1.642707,20.288378,56.147756,1.231795,-0.223740,0.306452,0.145161,8.500000,2.250000,21948.500000
20250609 231500,-0.000456,-0.001264,-0.002464,66.263261,-4.327602,20.249923,56.644649,0.954194,-0.074213,0.468354,0.291139,4.750000,5.750000,21938.500000
20250609 233000,-0.000160,-0.001139,-0.002073,64.766670,-1.496591,19.267785,56.398853,0.806311,-0.692729,0.653846,0.230769,0.750000,1.500000,21935.000000
20250609 234500,0.000387,-0.000171,-0.002197,66.731816,1.965146,18.677229,55.727533,0.865147,-0.585797,0.704545,0.818182,2.000000,1.250000,21943.500000
20250610 000000,-0.000194,-0.000592,-0.001744,64.786108,-1.945709,18.003856,54.078096,0.707542,-0.793954,0.486486,0.351351,1.500000,3.250000,21939.250000
20250610 001500,-0.000456,-0.000877,-0.001060,60.328870,-4.457238,17.753580,51.770105,0.449101,-0.402462,0.672414,0.137931,2.750000,2.000000,21929.250000
20250610 003000,-0.000730,-0.001152,-0.000152,53.935060,-6.393810,17.949753,49.146864,0.067909,-0.396983,0.780488,0.048780,3.500000,1.000000,21913.250000
20250610 004500,0.000308,-0.000684,-0.000263,56.051226,2.116166,17.399771,45.933136,0.125454,-0.609990,0.634146,0.804878,2.000000,1.750000,21920.000000
20250610 010000,-0.000125,-0.001197,0.000056,54.943808,-1.107418,16.710501,41.932080,-0.029214,-0.758569,0.290323,0.129032,4.500000,1.000000,21917.250000
20250610 011500,0.000137,-0.000866,0.000155,55.965897,1.022089,16.552608,34.884763,-0.097105,-0.430573,0.172414,0.258621,10.750000,1.250000,21920.250000
20250610 013000,-0.006189,-0.006600,0.006234,26.632992,-29.332906,26.334565,42.809525,-3.172483,3.583552,0.880328,0.119672,0.000000,18.250000,21785.000000
20250610 014500,0.002453,-0.003417,0.003723,40.023925,13.390933,30.614239,44.455376,-1.829081,1.954053,0.608696,0.950725,4.250000,29.500000,21838.500000
20250610 020000,-0.000435,-0.004160,0.004080,38.674078,-1.349847,31.070365,47.220882,-1.886083,0.156451,0.250000,0.648649,3.750000,24.000000,21829.000000
20250610 021500,-0.000412,-0.004447,0.004359,37.387618,-1.286460,30.547482,51.240882,-1.856184,0.066849,0.378947,0.368421,6.000000,8.750000,21820.000000
20250610 023000,0.000630,-0.003954,0.003479,40.636548,3.248929,29.972661,53.777160,-1.412542,-0.078353,0.533333,0.722222,6.250000,4.250000,21833.750000
20250610 024500,-0.000263,0.001972,0.003447,39.708619,-0.927929,28.831757,55.405069,-1.357953,-0.433419,0.392857,0.375000,3.250000,5.250000,21828.000000
20250610 030000,-0.000917,-0.001398,0.004004,36.579763,-3.128856,28.843774,57.114747,-1.528940,0.007076,0.672414,0.241379,2.500000,7.000000,21808.000000
20250610 031500,-0.000413,-0.001375,0.004049,35.234324,-1.345439,28.747791,58.754356,-1.502442,0.530880,0.354545,0.345455,8.250000,9.500000,21799.000000
20250610 033000,-0.000011,-0.000974,0.003720,35.195599,-0.038725,28.944377,60.074350,-1.349994,0.244138,0.071429,0.126984,25.250000,4.000000,21798.750000
20250610 034500,-0.002319,-0.003924,0.005582,28.404364,-6.791235,31.609064,64.099356,-1.893935,0.503821,0.762264,0.003774,15.500000,0.250000,21748.250000
20250610 040000,0.002101,-0.001559,0.003117,39.747208,11.342845,33.994131,63.437622,-1.070737,0.804386,0.700000,0.953846,3.000000,16.500000,21794.000000
20250610 041500,-0.001366,-0.002008,0.004088,35.777768,-3.969440,35.405265,64.282641,-1.383927,0.403219,0.567442,0.065116,19.750000,3.500000,21764.250000
20250610 043000,0.001389,-0.000206,0.002372,42.108587,6.330818,35.519174,62.616335,-0.825463,-0.116532,0.844595,0.912162,3.250000,2.500000,21794.500000
20250610 044500,0.000791,0.000596,0.001277,45.413127,3.304540,34.839233,58.849140,-0.473244,-0.508534,0.644231,0.798077,5.250000,4.000000,21811.750000
20250610 050000,0.000023,0.002938,0.000963,45.510218,0.097091,33.904288,54.440736,-0.385741,-0.398727,0.091954,0.551724,9.750000,10.000000,21812.250000
20250610 051500,0.000951,0.001788,-0.000209,49.522744,4.012526,33.625410,49.797959,0.091620,-0.608630,0.691667,0.908333,2.750000,6.500000,21833.000000
20250610 053000,0.000183,0.003337,-0.000567,50.282784,0.760040,32.134310,45.927218,0.269448,-0.719102,0.333333,0.764706,3.000000,5.500000,21837.000000
20250610 054500,-0.000137,0.001811,-0.000626,49.678618,-0.604165,30.856859,40.501782,0.337639,-0.697051,0.228070,0.456140,4.500000,6.500000,21834.000000
20250610 060000,-0.000229,0.000791,-0.000600,48.629865,-1.048753,29.509940,33.984765,0.385099,-0.833180,0.458333,0.458333,1.000000,5.500000,21829.000000
20250610 061500,0.000927,0.001695,-0.001688,52.960997,4.331132,29.152088,25.565904,1.442840,-0.406352,0.836735,0.846939,3.750000,0.250000,21849.250000
20250610 063000,-0.000378,0.000366,-0.001183,51.071766,-1.889232,28.712653,25.482258,1.013941,-0.680419,0.326087,0.282609,9.000000,6.500000,21841.000000
20250610 064500,-0.000195,-0.000011,-0.000993,50.080663,-0.991103,27.572463,25.404859,0.853183,-0.977079,0.411765,0.117647,6.000000,1.500000,21836.750000
20250610 070000,0.000183,0.000309,-0.001149,51.043611,0.962948,26.478002,25.852016,0.970427,-0.904850,0.265306,0.918367,1.000000,8.000000,21840.750000
20250610 071500,-0.001489,-0.000951,0.000313,43.672248,-7.371363,27.604573,25.880265,-0.263714,0.907318,0.792899,0.124260,3.500000,5.250000,21808.250000
20250610 073000,0.000756,-0.001122,-0.000464,47.794266,4.122018,26.936389,25.628658,0.395066,-0.600046,0.901408,0.901408,1.750000,0.000000,21824.750000
20250610 074500,0.000492,-0.000252,-0.000939,50.343852,2.549586,27.030218,25.875302,0.792261,0.771559,0.371681,0.469027,15.000000,2.750000,21835.500000
20250610 080000,0.001018,0.000961,-0.001842,55.218633,4.874780,26.903060,27.427572,1.467957,-0.310506,0.900990,0.970297,0.750000,1.750000,21857.750000
20250610 081500,0.000137,0.000915,-0.001838,55.848006,0.629373,25.981413,28.622227,1.403629,0.258003,0.178571,0.803571,2.750000,8.750000,21860.750000
20250610 083000,0.000011,0.002416,-0.001707,55.903624,0.055618,24.857740,29.452279,1.266880,0.314597,0.048780,0.585366,4.250000,5.500000,21861.000000
20250610 084500,-0.000046,0.001614,-0.001406,55.601906,-0.301718,24.332188,24.851672,1.236335,0.069834,0.028571,0.628571,6.000000,11.000000,21860.000000
20250610 090000,-0.000275,0.000847,-0.000994,53.728208,-1.873698,24.094174,24.019901,0.904458,0.969828,0.309524,0.333333,7.500000,7.000000,21854.000000
20250610 091500,-0.000069,-0.000240,-0.000724,53.245133,-0.483075,23.641019,18.616336,0.849388,0.783332,0.126761,0.366197,9.000000,6.500000,21852.500000
20250610 093000,-0.000755,-0.001133,0.000127,48.119893,-5.125240,24.130946,15.915298,-0.173575,3.834517,0.557377,0.221311,6.750000,6.750000,21836.000000
